"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
0,9.233706,-10.423046,0.00432,0.152816,9.156712,-12.257653,7.950901,0.863088,-3.165285,12.986687,-10.906549,-2.367775,2.827808,10.966248,-12.565507,5.687855,2.349835,-12.101964,14.502912,2.295622,4.185164,14.502912,-2.295622,-4.185164
1,11.35262604,-11.47016752,0.13994948,2.24722876,11.02862636,-11.20697876,8.69217928,1.04692592,-4.05258804,15.08082368,-11.6582494,-1.84063184,4.735317,12.43542716,-12.1035414,6.40427788,2.4435692,-12.65752556,15.0982368,2.34503852,4.27558884,15.0982368,-2.34503852,-4.27558884
2,13.64797316,-12.58877092,0.2721702,4.50784636,13.09098532,-10.0419562,9.47215364,1.23139824,-4.9409632,17.40145388,-12.56344452,-1.22755324,6.8461444,14.15732372,-11.5220846,7.20545196,2.54770912,-13.27190188,15.75778752,2.4363366,4.38103268,15.75778752,-2.4363366,-4.38103268
3,16.0984202,-13.76227724,0.40735712,6.91432872,15.31618684,-8.76783552,10.27799684,1.4132824,-5.8145042,19.93271964,-13.61595644,-0.51388416,9.13294856,16.1208906,-10.81441916,8.07976548,2.66140296,-13.93906628,16.479164,2.57673952,4.49755188,16.479164,-2.57673952,-4.49755188
4,18.67728588,-14.9806778,0.55531348,9.44925044,17.67385084,-7.39065204,11.09869252,1.58935296,-6.65749996,22.64736688,-14.79542392,0.30319592,11.56545284,18.30247312,-9.97429828,9.01366112,2.78288528,-14.64763,17.25470168,2.76467116,4.61802492,17.25470168,-2.76467116,-4.61802492
5,21.3520988,-16.2398504,0.7281776,12.0980222,20.1303112,-5.916277,11.92535,1.7567232,-7.4561028,25.5069206,-16.0686962,1.2140624,14.1145408,20.6658578,-8.9983558,9.9927182,2.909377,-15.3804996,18.070809,2.9887948,4.7347268,18.070809,-2.9887948,-4.7347268
6,24.08694904,-17.53926616,0.9388418,14.84885476,22.65003376,-4.34981,12.75156672,1.91322264,-8.20016612,28.4661384,-17.3949402,2.20121032,16.75648728,23.16551448,-7.88783816,11.00315608,3.03748164,-16.11742952,18.90944732,3.23076028,4.8427046,18.90944732,-3.23076028,-4.8427046
7,26.8470482,-18.8787746,1.20056768,17.69366768,25.1983948,-2.69491888,13.57350468,2.05747432,-8.88350048,31.48001856,-18.73293372,3.24604904,19.4757632,25.75252824,-6.64654292,12.03324876,3.16386492,-16.83907292,19.7512808,3.4707606,4.9411994,19.7512808,-3.4707606,-4.9411994
8,29.60140084,-20.25564188,1.52644292,20.62801432,27.74329332,-0.9541978,14.389821,2.18874744,-9.50309536,34.50803564,-20.045736,4.33339152,22.26489016,28.37786564,-5.27939656,13.07372024,3.2856484,-17.52918896,20.57794736,3.69225544,5.03333924,20.57794736,-3.69225544,-5.03333924
9,32.3251882,-21.66213792,1.9259404,23.64954712,30.25683944,0.869163199999999,15.20168272,2.30692072,-10.0589154,37.51800676,-21.30533596,5.45391272,25.12224952,30.9959676,-3.79354968,14.11797672,3.40076112,-18.1766538,21.37436936,3.88612692,5.12491716,21.37436936,-3.88612692,-5.12491716
10,35.0001252,-23.0870032,2.403963,26.760095,32.715984,2.7736946,16.0120648,2.4118102,-10.550628,40.4880804,-22.4935172,6.604671,28.0526574,33.5687738,-2.1943684,15.1623992,3.5077358,-18.7740254,22.1292642,4.050968,5.2223374,22.1292642,-4.050968,-5.2223374
11,37.6130602,-24.5178618,2.9597856,29.96649572,35.1011652,4.7613356,16.82502,2.5028322,-10.97603584,43.40474412,-23.59977728,7.78505108,31.06713576,36.06485044,-0.484135200000002,16.20580832,3.60528804,-19.31506032,22.83449528,4.19080688,5.33097152,22.83449528,-4.19080688,-5.33097152
