"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
0,5.323168,-7.722939,2.352941,0.258908,4.817587,-6.630076,9.125031,1.442564,-5.954897,7.98642,-11.925557,-5.217944,3.863279,6.677244,-5.833827,7.310094,2.150702,-10.913997,12.823798,2.135446,0.448997,12.823798,-2.135446,-0.448997
1,6.76046605,-8.1563821,2.47176155,2.02307495,5.65606515,-5.90175185,9.8480678,1.5776142,-6.60138265,9.45186195,-12.1953706,-4.83066945,5.6599796,7.0584446,-5.2819165,7.9973448,2.2440473,-11.4721197,13.11317935,2.1241044,0.5099112,13.11317935,-2.1241044,-0.5099112
2,8.4528269,-8.7013986,2.6127905,4.0640786,6.6842372,-5.1048111,10.659326,1.7207699,-7.2847943,11.2003428,-12.5356186,-4.331338,7.7649097,7.5917898,-4.680485,8.7916844,2.3452579,-12.0747633,13.468022,2.1084658,0.6006011,13.468022,-2.1084658,-0.6006011
3,10.40464505,-9.34149395,2.7782042,6.36311125,7.9069641,-4.24000105,11.54581685,1.87144575,-8.0018172,13.2499736,-12.97381735,-3.6688293,10.15865935,8.31029175,-4.02636985,9.68013695,2.4568447,-12.73601985,13.90210355,2.11330635,0.73540325,13.90210355,-2.11330635,-0.73540325
4,12.6086882,-10.0625308,2.967505,8.8938198,9.3258636,-3.3055276,12.492659,2.0277596,-8.7429374,15.605845,-13.5274012,-2.8041844,12.8098204,9.2419708,-3.3087614,10.6469972,2.5805988,-13.4652798,14.4242184,2.162539,0.9224596,14.4242184,-2.162539,-0.9224596
5,15.037926,-10.85449,3.180081,11.62154875,10.930789,-2.29720075,13.483607,2.18571125,-9.48878325,18.243632,-14.19665775,-1.74562175,15.6743335,10.39657175,-2.50583075,11.67487625,2.71546025,-14.25491225,15.0313595,2.26981125,1.153814,15.0313595,-2.26981125,-1.153814
6,17.6523486,-11.7170938,3.4125438,14.515692,12.7018974,-1.206625,14.5043195,2.3396961,-10.2127282,21.119595,-14.9651868,-0.532441900000001,18.7101716,11.76786,-1.5897654,12.7486107,2.8581595,-15.0843727,15.7087021,2.4333869,1.4139151,15.7087021,-2.4333869,-1.4139151
7,20.3955038,-12.6635705,3.6538173,17.55025725,14.60668955,-0.024504,15.54221325,2.48316645,-10.8842155,24.1724383,-15.79349165,0.78951355,21.87888875,13.33072665,-0.5403376,13.85465935,3.0042501,-15.9267752,16.4279606,2.63254625,1.69309055,16.4279606,-2.63254625,-1.69309055
8,23.2013408,-13.7165238,3.8907178,20.705329,16.602566,1.2557638,16.587473,2.6099016,-11.4748324,27.3298408,-16.6237104,2.1733712,25.1490016,15.0397194,0.646732,14.98203,3.148555,-16.7519332,17.1524392,2.8331558,1.9907608,17.1524392,-2.8331558,-1.9907608
9,26.01130775,-14.8943176,4.12160335,23.9714655,18.64448345,2.6390186,17.63397175,2.71447035,-11.96025705,30.52088745,-17.40198335,3.56231305,28.50250405,16.8368853,1.96602685,16.1239916,3.2849964,-17.52551145,17.84743825,3.00233875,2.30526315,17.84743825,-3.00233875,-2.30526315
10,28.785971,-16.1870595,4.3636295,27.343855,20.686161,4.1237615,18.678675,2.7936865,-12.3268095,33.686266,-18.1056835,4.8960345,31.932004,18.6604185,3.40226,17.2770175,3.4072915,-18.2132385,18.4900685,3.1245955,2.6238485,18.4900685,-3.1245955,-2.6238485
11,31.51048215,-17.54800795,4.64747975,30.8163422,22.6859033,5.70038705,19.7207486,2.84740125,-12.5747732,36.7905514,-18.7562068,6.13327245,35.43644475,20.45998515,4.93262815,18.43940845,3.5102538,-18.78803525,19.07441595,3.2094542,2.9214632,19.07441595,-3.2094542,-2.9214632
12,34.1846306,-18.9141818,5.0047498,34.3812632,24.6117626,7.3570888,20.7607594,2.877376,-12.7129308,39.8186912,-19.3985562,7.2616184,39.0169056,22.200343,6.5328884,19.6098244,3.5902258,-19.231755,19.6044472,3.2798794,3.1691068,19.6044472,-3.2798794,-3.1691068
13,36.8082153,-20.2401217,5.45300665,38.02948085,26.44572255,9.0847696,21.8002095,2.88645065,-12.7547285,42.7646896,-20.0638555,8.3005511,42.66754215,23.8590013,8.1774608,20.785452,3.6463305,-19.54160835,20.0841604,3.35234805,3.351699,20.0841604,-3.35234805,-3.351699
14,39.373119,-21.5143625,5.9930007,41.7534203,28.1791565,10.8815923,22.8407483,2.8775695,-12.7138215,45.6208324,-20.7505926,9.2855462,46.3729414,25.4233664,9.843626,21.9614044,3.6801556,-19.7278384,20.5118492,3.4265394,3.4758035,20.5118492,-3.4265394,-3.4758035
15,41.86641975,-22.7447175,6.61815375,45.547099,29.80307375,12.75173875,23.88319475,2.85340675,-12.60246575,48.37401475,-21.43884475,10.246112,50.111871,26.88569325,11.51631775,23.13087875,3.6940815,-19.80437975,20.8819395,3.49155125,3.5595345,20.8819395,-3.49155125,-3.5595345
16,44.2790904,-23.939367,7.3199764,49.4007616,31.3058378,14.697594,24.926671,2.8169772,-12.434387,51.0112686,-22.1114522,11.1936028,53.861693,28.2415628,13.1897496,24.285832,3.6906174,-19.7853454,21.1908926,3.5357866,3.6206286,21.1908926,-3.5357866,-3.6206286
17,46.6072571,-25.10182325,8.09283395,53.3014009,32.672596,16.7182262,25.96852525,2.77098395,-12.221869,53.5180604,-22.7590145,12.11684305,57.6010899,29.48137865,14.86393755,25.417452,3.6716992,-19.68132015,21.4368152,3.54882535,3.6696167,21.4368152,-3.54882535,-3.6696167
18,48.8508514,-26.2341082,8.9335141,57.2340156,33.8856961,18.8092518,27.0044283,2.7172896,-11.9733193,55.8772252,-23.3749287,12.9906619,61.306512,30.5883121,16.5368437,26.5159232,3.6391086,-19.5017945,21.618192,3.5207809,3.7109764,21.618192,-3.5207809,-3.7109764
19,51.0167758,-27.33712135,9.8363223,61.1798132,34.93247235,20.9589495,28.0284115,2.65714865,-11.69437725,58.08061445,-23.9562639,13.7954547,64.95189965,31.55214735,18.1996903,27.5721269,3.5954407,-19.26060795,21.7379908,3.44745955,3.74548675,21.7379908,-3.44745955,-3.74548675
20,53.116341,-28.405481,10.793504,65.115211,35.803642,23.14822,29.032541,2.591383,-11.388691,60.131714,-24.507067,14.527201,68.511742,32.373653,19.839251,28.577785,3.543473,-18.972651,21.803799,3.332983,3.770088,21.803799,-3.332983,-3.770088
21,55.1632774,-29.42664475,11.7972937,69.0091637,36.4935026,25.3498029,30.0062634,2.520738,-11.05957085,62.0434759,-25.03901385,15.1918467,71.9645565,33.0611043,21.4422293,29.52548005,3.4855566,-18.65052525,21.8268084,3.18695785,3.7777323,21.8268084,-3.18695785,-3.7777323
22,57.1725923,-30.3880631,12.8412026,72.82663,37.0085723,27.5312271,30.9379483,2.4462272,-10.7116243,63.8361575,-25.5668604,15.7956375,75.2986121,33.6263418,22.9990188,30.4110727,3.423454,-18.3037416,21.8199376,3.018994,3.7602521,21.8199376,-3.018994,-3.7602521
23,59.15681905,-31.2820768,13.924721,76.53213325,37.3602741,29.661792,31.81466165,2.3688258,-10.34931295,65.52304725,-26.10124275,16.3311745,78.5045696,34.0717299,24.50106275,31.23122345,3.35835825,-17.9387295,21.79271955,2.8312834,3.7099767,21.79271955,-2.8312834,-3.7099767
24,61.1271926,-32.1069976,15.0549376,80.0936474,37.5644392,31.7164318,32.622914,2.2893112,-9.976211,67.1061556,-26.6487938,16.771289,81.5713048,34.387652,25.938441,31.9831144,3.2913372,-17.5613086,21.7500344,2.6169016,3.6186442,21.7500344,-2.6169016,-3.6186442
25,63.0930955,-32.8699035,16.24226075,83.4894735,37.64365925,33.680576,33.35168925,2.2084685,-9.5959875,68.581129,-27.209458,17.08401275,84.4873085,34.56529625,27.30142475,32.6657755,3.22393525,-17.18013225,21.69285275,2.36346775,3.48280725,21.69285275,-2.36346775,-3.48280725
26,65.0578254,-33.5903397,17.4897795,86.704461,37.6243901,35.5476607,33.9907972,2.127186,-9.212813,69.9490082,-27.7661121,17.2696529,87.2394488,34.6188373,28.5824097,33.2771874,3.1586637,-16.8094826,21.6216201,2.0626299,3.3164511,21.6216201,-2.0626299,-3.3164511
27,67.0157624,-34.3019955,18.77593435,89.7330648,37.54298955,37.32030575,34.53227335,2.04672515,-8.8326702,71.2439839,-28.2797696,17.41482905,89.827118,34.61915675,29.78783585,33.81480135,3.09897,-16.4692144,21.5450332,1.7291922,3.1607291,21.5450332,-1.7291922,-3.1607291
28,68.95249,-35.0437378,20.052731,92.5829958,37.442737,39.0105908,34.9730484,1.9684306,-8.4619918,72.5387196,-28.7021724,17.689148,92.2764188,34.687809,30.9476018,34.2776828,3.0477338,-16.1761904,21.4821092,1.4069684,3.0728622,21.4821092,-1.4069684,-3.0728622
29,70.85106175,-35.8432172,21.2794821,95.26786805,37.3595526,40.6331211,35.3135592,1.89310895,-8.1047004,73.89682105,-29.00123305,18.23662335,94.6279773,34.92519825,32.102316,34.66649095,3.0053592,-15.93317245,21.44817285,1.13990875,3.0946135,21.44817285,-1.13990875,-3.0946135
30,72.7057,-36.6707575,22.4676265,97.8034705,37.3148405,42.198927,35.5598585,1.8211585,-7.762792,75.321728,-29.225726,19.0418815,96.9219895,35.3199555,33.282837,34.9873695,2.967479,-15.715424,21.439948,0.9413075,3.1974295,21.439948,-0.9413075,-3.1974295
31,74.5306713,-37.37155465,23.69014235,100.202341,37.32629165,43.7114823,35.7224019,1.75372985,-7.4418533,76.7678702,-29.59128795,19.9072688,99.1940646,35.7131808,34.49770835,35.25383725,2.92334845,-15.4611513,21.44045995,0.8003804,3.22841915,21.44045995,-0.8003804,-3.22841915
32,76.3499112,-37.627769,25.0362768,102.4761548,37.428915,45.1743746,35.8122188,1.6936352,-7.1554188,78.2137592,-30.5265964,20.5775898,101.48728,35.8508156,35.7412998,35.4849646,2.8560526,-15.0721758,21.441192,0.7239042,2.8912374,21.441192,-0.7239042,-2.8912374
