"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
31,81.47717512,-32.95932316,29.15483432,70.61564432,45.2973454,27.210399,21.87907352,2.64866096,-11.65495924,80.66451616,-23.39632864,27.13663068,67.74985728,46.86843624,18.37294752,22.38511712,1.98323248,-9.907363,25.04821056,0.0135739199999998,3.01958636,25.04821056,-0.0135739199999998,-3.01958636
32,82.27538888,-33.04109008,29.46099236,73.60479976,45.71719632,28.50904528,22.58254572,2.4448234,-10.70505872,82.13215192,-24.76741008,28.04137056,71.72862212,47.515062,20.30138204,23.20476772,1.77191,-8.62823252,24.42854948,0.50548788,2.75083464,24.42854948,-0.50548788,-2.75083464
33,82.8521428,-32.23243308,29.42125848,76.16687728,46.37207476,29.64876164,22.99101708,2.30273444,-10.03926292,84.3362298,-27.38436508,29.4779582,76.40128336,48.08077552,22.86925424,23.72848288,1.5016492,-6.97963668,24.04228084,1.54693804,1.8051776,24.04228084,-1.54693804,-1.8051776
34,83.21096172,-30.89132632,28.97975704,78.2725282,47.25554244,30.71685204,23.128866,2.223287,-9.66575024,87.33580608,-30.76740236,31.6793704,81.47723168,48.53763912,25.87209632,24.06498716,1.19458008,-5.09227644,23.90227164,3.04347968,0.416649439999999,23.90227164,-3.04347968,-0.416649439999999
35,83.4172818,-29.8009308,28.2216858,80.0820482,48.1563154,31.8325952,23.1057124,2.1722048,-9.4251418,90.7471008,-33.8389798,34.440989,86.351369,48.8243544,28.8242256,24.3604858,0.894514,-3.237026,23.8844178,4.6493586,-0.839634400000001,23.8844178,-4.6493586,0.839634400000001
36,83.5739218,-29.78589252,27.37660996,81.85077568,48.82350128,33.07436412,23.05996892,2.10150644,-9.09157524,93.76604224,-35.51325296,37.02504304,90.36356884,48.93095924,31.18872084,24.72289264,0.64947204,-1.7166778,23.7990814,5.9303622,-1.30725084,23.7990814,-5.9303622,1.30725084
37,83.77190076,-31.12884224,26.68586524,83.7555454,49.14592412,34.42640308,23.09564432,1.98071388,-8.5201918,95.73777748,-35.4536996,38.73559404,93.22465316,48.911138,32.7195968,25.18717648,0.48139356,-0.67229692,23.5258186,6.64602444,-0.72522884,23.5258186,-6.64602444,0.72522884
38,84.05442248,-33.41309096,26.24968128,85.79861916,49.16981032,35.78554412,23.249874,1.80970408,-7.70830436,96.7084352,-34.15342648,39.55630072,95.14182972,48.82319548,33.54883832,25.7143608,0.37522468,-0.0123198,23.08106552,6.87320276,0.61034036,23.08106552,-6.87320276,-0.61034036
39,84.426586,-36.02792112,26.04463096,87.8812878,48.99537692,37.04079228,23.49648472,1.60462464,-6.73048272,97.10433108,-32.29673956,39.89001236,96.48589384,48.73248372,33.94428836,26.20194232,0.30477092,0.425651519999999,22.54896496,6.82260932,2.23663236,22.54896496,-6.82260932,-2.23663236
40,84.8691206,-38.5114998,25.9893452,89.8746212,48.7366206,38.125736,23.7647828,1.3872836,-5.6898036,97.3262134,-30.4122782,40.1373228,97.5575272,48.7312404,34.1446854,26.5264912,0.2492308,0.7708824,22.0256866,6.6922774,3.7964814,22.0256866,-6.6922774,-3.7964814
41,85.33745732,-40.568323,25.96294068,91.65237988,48.52820728,39.03265844,23.966517,1.18247204,-4.7055712,97.68314828,-28.88545788,40.59639876,98.57009492,48.9173878,34.34321524,26.60190576,0.19217468,1.12547624,21.61010204,6.65060788,5.04763236,21.61010204,-6.65060788,-5.04763236
42,85.76846432,-42.04283384,25.82408356,93.12704532,48.50202204,39.80490856,24.0305314,1.0132626,-3.890251,98.40404056,-27.97493292,41.46728288,99.67522452,49.36054868,34.6965384,26.41858052,0.12097752,1.56783256,21.38783588,6.83177352,5.84291236,21.38783588,-6.83177352,-5.84291236
43,86.09754776,-42.87630356,25.4439764,94.2676738,48.74165732,40.5014478,23.933763,0.89673324,-3.3278054,99.65198064,-27.80858908,42.87419124,100.99475624,50.06647624,35.32893484,26.0525034,0.0267379199999999,2.15304896,21.40920592,7.32774616,6.11144152,21.40920592,-7.32774616,-6.11144152
44,86.2751272,-43.05846664,24.734823,95.10048976,49.24425128,41.1613574,23.7146782,0.84162492,-3.06158196,101.53656848,-28.38273416,44.89153496,102.64636116,50.95386432,36.3257262,25.64401688,-0.0970752800000003,2.92120212,21.67240648,8.18598936,5.83937884,21.67240648,-8.18598936,-5.83937884
45,86.2709136,-42.598841,23.6563338,95.7004504,49.9167246,41.7889194,23.4626368,0.8468862,-3.0870036,104.1272464,-29.575052,47.5694642,104.7480014,51.8585262,37.7202892,25.3570024,-0.256409,3.9081244,22.1229036,9.4188798,5.055887,22.1229036,-9.4188798,-5.055887
46,86.06962716,-41.51498768,22.2053454,96.17509208,50.6122746,42.3630996,23.28584948,0.90187052,-3.35261668,107.4676844,-31.17499372,50.9535112,107.39409364,52.5638408,39.48518228,25.33086864,-0.45653704,5.14433144,22.67227756,11.02149092,3.81869616,22.67227756,-11.02149092,-3.81869616
47,85.66579912,-39.81209068,20.3982268,96.62994936,51.19192796,42.85569664,23.26989632,0.99053172,-3.78059464,111.59220924,-32.93173784,55.09718776,110.60549324,52.84311972,41.52364724,25.64146796,-0.700136,6.64241884,23.23275424,12.99241636,2.18407816,23.23275424,-12.99241636,-2.18407816
48,85.07421412,-37.4840868,18.25840692,97.13448368,51.57257204,43.2493084,23.44798244,1.09662536,-4.2921492,116.52705716,-34.58273124,60.0512794,114.27363968,52.50709036,43.65972628,26.28846212,-0.98503292,8.38269152,23.75661112,15.34081744,0.183884760000004,23.75661112,-15.34081744,-0.183884760000004
49,84.34278952,-34.5460792,15.8049962,97.70639644,51.73805428,43.55087864,23.79364076,1.20757804,-4.82638664,122.25725624,-35.86185656,65.81808688,118.14709704,51.44877772,45.65417748,27.20989884,-1.30389388,10.31174892,24.26155816,18.07584532,-2.17759884,24.26155816,-18.07584532,2.17759884
50,83.547775,-31.061962,13.046586,98.315323,51.721264,43.791714,24.233809,1.316248,-5.348799,128.670395,-36.526714,72.29364,121.902321,49.676926,47.279835,28.308773,-1.646216,12.356336,24.828299,21.184778,-4.921206,24.828299,-21.184778,4.921206
51,82.77126636,-27.15534788,9.99084211999998,98.907121,51.57585224,44.019135,24.67324788,1.41894672,-5.84167288,135.5215514,-36.40905104,79.24084244,125.26282968,47.32020956,48.41946156,29.47825752,-2.0005042,14.43872228,25.57185564,24.60939352,-8.08333660000002,25.57185564,-24.60939352,8.08333660000002
52,82.07299464,-23.00342312,6.6775998,99.44109632,51.35861128,44.283922,25.02283128,1.51137736,-6.28451356,142.457745,-35.46740104,86.32367424,128.08057104,44.59708292,49.10126472,30.62143776,-2.35575164,16.48782748,26.59592508,28.22999308,-11.6903314,26.59592508,-28.22999308,11.6903314
53,81.47294264,-18.80873376,3.21924691999998,99.92093532,51.13109928,44.62684916,25.2236508,1.58549148,-6.63904564,149.10498896,-33.79856184,93.19490244,130.33309216,41.75593304,49.44477668,31.66514724,-2.70372128,18.45325092,27.94916908,31.87288236,-15.725407,27.94916908,-31.87288236,15.725407
54,80.95673256,-14.76481212,-0.17250432,100.40050168,50.9777932,45.07414896,25.2584172,1.63019916,-6.85265676,155.16122796,-31.61304064,99.57610272,132.07677428,39.022777,49.58237932,32.56625796,-3.04100212,20.31577576,29.60029396,35.33694596,-20.09835732,29.60029396,-35.33694596,20.09835732
55,80.499684,-11.0253004,-3.209858,100.9603472,51.0086418,45.6440424,25.1479024,1.6364766,-6.8826384,160.4543758,-29.1838296,105.2994262,133.4010648,36.5695932,49.6118712,33.3105438,-3.368146,22.0799394,31.441766,38.4317436,-24.6414186,31.441766,-38.4317436,24.6414186
56,80.0853186,-7.69161720000002,-5.62820247999999,101.66168768,51.31004364,46.3394002,24.9368414,1.6018724,-6.71733568,164.94207544,-26.78319068,110.29934788,134.39747064,34.50236316,49.5908752,33.90356364,-3.68611236,23.75283652,33.31517852,41.01852248,-29.1286764,33.31517852,-41.01852248,29.1286764
57,79.70611024,-4.82401128,-7.30967604,102.49668432,51.87120992,47.11896084,24.6768172,1.5311212,-6.37900844,168.66343144,-24.6306094,114.56317628,135.1387786,32.86397908,49.54969872,34.35724816,-3.9923892,25.32403616,35.04838132,43.03767424,-33.30466672,35.04838132,-43.03767424,33.30466672
58,79.3705214,-2.45681884000002,-8.2742112,103.39296564,52.59912732,47.91563968,24.4103794,1.43583212,-5.92262708,171.69740756,-22.89031312,118.09966408,135.67842792,31.65367064,49.50820232,34.68013768,-4.27928848,26.75924144,36.49161108,44.48479928,-36.93363484,36.49161108,-44.48479928,36.93363484
59,79.10457776,-0.61220656,-8.59324332,104.25082116,53.38403304,48.67034216,24.16229556,1.33221704,-5.42549284,174.13439776,-21.69174564,120.92779456,136.0544418,30.84808668,49.481316,34.87546156,-4.53531616,28.00967496,37.53231324,45.36776544,-39.83207996,37.53231324,-45.36776544,39.83207996
60,78.9350528,0.690228600000007,-8.358124,104.9554888,54.120206,49.314965,23.9426288,1.2361622,-4.9638824,176.0418212,-21.1379524,123.0553102,136.2833222,30.4126788,49.4696674,34.9440526,-4.7480544,29.0267516,38.0941742,45.69522,-41.8634832,38.0941742,-45.69522,41.8634832
61,78.87600416,1.4236162,-7.67393608,105.37450396,54.70125696,49.73619688,23.75681304,1.15826692,-4.58905392,177.42997704,-21.31520092,124.44883448,136.3540562,30.31379992,49.45475724,34.88422536,-4.90592348,29.76860464,38.13218136,45.47637616,-42.9144258,38.13218136,-45.47637616,42.9144258
62,78.93237308,1.5417698,-6.61783416,105.38542004,55.04188716,49.79457504,23.61210372,1.10222732,-4.3191418,178.23634908,-22.31135612,125.01847004,136.23352528,30.53518276,49.40354684,34.69086308,-4.99905324,30.20107848,37.6296936,44.70596732,-42.88083092,37.6296936,-44.70596732,42.88083092
63,79.10569496,0.9584362,-5.2013236,104.91777772,55.101538,49.38099752,23.51625252,1.06581968,-4.14367976,178.30731084,-24.22542672,124.59758596,135.87198568,31.09502484,49.27783436,34.35254888,-5.01845084,30.2906758,36.60052528,43.34753308,-41.66165616,36.60052528,-43.34753308,41.66165616
64,79.39866824,-0.47673256,-3.3457506,103.98838752,54.90580776,48.48093064,23.46994908,1.04361332,-4.03661944,177.35459796,-27.155772,122.89819656,135.19834676,32.05901904,49.04515912,33.84306112,-4.9522186,29.98406636,35.09851124,41.32139664,-39.16236288,35.09851124,-41.32139664,39.16236288
65,79.8180984,-2.98389839999998,-0.883618400000016,102.7038346,54.5584036,47.203735,23.4586068,1.0292586,-3.9674012,174.8675204,-31.142331,119.4299742,134.0982242,33.5407046,48.6886406,33.1085164,-4.7788736,29.1724324,33.2338416,38.5081806,-35.3177786,33.2338416,-38.5081806,35.3177786
66,80.3768236,-6.80652776,2.38845924,101.22331208,54.22128524,45.75895984,23.45083928,1.01655132,-3.90611484,169.98569264,-36.0139056,113.39504976,132.36785792,35.67189612,48.19073556,32.0730856,-4.46405872,27.66452292,31.18723344,34.78673492,-30.14874316,31.18723344,-34.78673492,30.14874316
67,81.10247136,-12.06124384,6.57728684000003,99.68398812,54.0267616,44.36409512,23.40809176,0.99828852,-3.81801752,161.48916732,-41.09451812,103.71033156,129.6549156,38.51684576,47.46108524,30.69154084,-3.97206492,25.22101032,29.20301256,30.12227948,-23.86799612,29.20301256,-30.12227948,23.86799612
68,82.04208568,-18.45868416,11.53190788,98.08416852,53.96242648,43.09534496,23.29962784,0.96777644,-3.67078824,148.50851504,-44.94707496,89.7255308,125.4606458,41.9312454,46.23277276,29.03234844,-3.29702048,21.69991492,27.5434328,24.68482608,-17.01636876,27.5434328,-24.68482608,17.01636876
69,83.2074536,-25.06259152,16.830307,96.1510936,53.91029104,41.77866796,23.10425688,0.9352568,-3.51382168,132.38422452,-45.94770924,73.0204137199999,119.32513732,45.48115464,44.05713988,27.29366808,-2.49076968,17.2552918,26.40984092,18.9063548,-10.49390944,26.40984092,-18.9063548,10.49390944
70,84.4326708,-30.5173968,21.9488892,93.3731128,53.8645686,40.0630982,22.796715,0.9451746,-3.5616978,116.8163744,-43.8830956,57.4409888,111.1406572,48.589289,40.5350494,25.6815188,-1.643464,12.3397412,25.875301,13.3749906,-5.28195400000001,25.875301,-13.3749906,5.28195400000001
71,85.3145546,-33.90847156,26.36749976,89.34516556,53.92559124,37.6463072,22.35933644,1.04606792,-4.04845356,104.36849588,-40.12015424,45.52929104,101.32417076,50.8039004,35.6378438,24.287259,-0.834632519999997,7.46559931999998,25.86907384,8.61126727999999,-1.87772871999999,25.86907384,-8.61126727999999,1.87772871999999
72,85.47325952,-35.41568432,29.6782298,84.13186208,54.0399518,34.4799776,21.81660008,1.23577428,-4.96201272,95.19594512,-35.93225028,37.32020592,90.74771748,51.93555976,29.82481528,23.09704992,-0.114149160000003,3.02701232000002,26.22804084,4.88761276000001,0.0139153999999937,26.22804084,-4.88761276000001,-0.0139153999999937
73,84.80098464,-35.83460292,31.67853512,78.21651688,53.96987412,30.78471944,21.23000828,1.4649144,-6.0619966,88.63778376,-31.93080792,32.0653366,80.5143294,52.0708424,23.89381196,22.05903796,0.486701160000001,-0.705283240000006,26.78643444,2.2611354,1.06016448,26.78643444,-2.2611354,-1.06016448
74,83.37196148,-35.64667884,32.29153264,72.14531252,53.50753024,26.87435396,20.65669572,1.68615904,-7.11975879999999,84.134294,-28.66251652,29.07906828,71.6334748,51.47912876,18.660046,21.13157132,0.940846799999998,-3.52403747999999,27.45606228,0.745442280000006,1.65149456,27.45606228,-0.745442280000006,-1.65149456
75,81.33007,-34.928383,31.60103,66.311577,52.541279,23.008677,20.129725,1.873458,-8.011378,81.145424,-26.558111,27.583954,64.584023,50.421539,14.563806,20.284601,1.237938,-5.359551,28.184151,0.268222,1.886459,28.184151,-0.268222,-1.886459
76,78.85226552,-33.72865336,29.93260276,60.94213576,51.03581504,19.3732936,19.65677552,2.01650504,-8.68968444,79.04049092,-25.51658972,26.81381248,59.1398178,49.05190276,11.52016904,19.47925392,1.4046574,-6.38495952,28.873438,0.563677480000004,1.85492644,28.873438,-0.563677480000004,-1.85492644
77,76.12406836,-32.27165472,27.77444912,56.1165818,49.06799836,16.08374364,19.22018548,2.1164418,-9.16209668,77.21168736,-24.98530952,26.23666524,54.67403272,47.43337224,9.13598808,18.67023744,1.49459904,-6.93646752,29.40695552,1.2295566,1.75163772,29.40695552,-1.2295566,-1.75163772
78,73.30197112,-30.82307532,25.58773824,51.76189952,46.81947048,13.15681816,18.78190336,2.18462432,-9.48367352,75.24968668,-24.441666,25.53734712,50.6634406,45.55647612,7.07325563999999,17.82838364,1.55231004,-7.28965896,29.72407996,1.89767592,1.7454426,29.72407996,-1.89767592,-1.7454426
79,70.48154308,-29.52164172,23.66027184,47.71403748,44.4817888,10.52776644,18.29976012,2.23522288,-9.72192052,72.99912392,-23.67176344,24.56306872,46.88116124,43.40250928,5.19037076000001,16.94989004,1.59616568,-7.55767972,29.8396152,2.35364168,1.86498516,29.8396152,-2.35364168,-1.86498516
80,67.6911542,-28.364814,22.0551782,43.831233,42.1677626,8.11467819999999,17.748478,2.2747392,-9.9077444,70.498924,-22.7216222,23.3240702,43.297883,41.0112032,3.4704094,16.0484682,1.6256918,-7.737936,29.8110058,2.5595808,2.037265,29.8110058,-2.5595808,-2.037265
81,64.90769436,-27.29822516,20.66591992,40.06295672,39.89675564,5.86691000000001,17.131118,2.29748104,-10.0145916,67.85387516,-21.7149246,21.93302296,39.93482752,38.4744518,1.91988212000001,15.14226916,1.63519728,-7.79593576,29.68940004,2.58520032,2.19409336,29.68940004,-2.58520032,-2.19409336
82,62.08270476,-26.2775844,19.31535576,36.4432396,37.63512012,3.77161652,16.47552844,2.28947316,-9.97697468,65.14538968,-20.74152584,20.528005,36.79461748,35.8995002,0.529405359999998,14.24586876,1.62178036,-7.71406672,29.49474208,2.52896476,2.32380288,29.49474208,-2.52896476,-2.32380288
83,59.1712628,-25.26817096,17.84272712,33.04207492,35.34425584,1.83960092000001,15.8212058,2.23688716,-9.72975316,62.41177508,-19.8507398,19.22585924,33.85503104,33.38338308,-0.724010199999992,13.37000196,1.58670648,-7.49989504,29.2215196,2.47737628,2.45058308,29.2215196,-2.47737628,-2.45058308
84,56.16071572,-24.23026356,16.19030312,29.91521212,33.01824592,0.090363680000001,15.2032308,2.13334412,-9.24187424,59.6414054,-19.07809104,18.05030556,31.09017476,30.98049256,-1.85910444,12.52756916,1.53222744,-7.16681336,28.85046968,2.47395828,2.57817324,28.85046968,-2.47395828,-2.57817324
85,53.0849458,-23.130643,14.448195,27.0689808,30.700793,-1.46669160000001,14.6392494,1.9841598,-8.5365192,56.7896318,-18.448478,16.9079458,28.4839796,28.6950532,-2.88274200000001,11.7383232,1.459256,-6.7198998,28.3650804,2.507407,2.6631404,28.3650804,-2.507407,-2.6631404
86,50.0023682,-21.97008936,12.78404992,24.46337388,28.45954536,-2.83755236,14.12562248,1.80411332,-7.68170556,53.8259798,-17.95746292,15.66827448,26.03099732,26.511638,-3.79573248,11.02778764,1.367976,-6.15968312,27.76673792,2.53767876,2.6521662,27.76673792,-2.53767876,-2.6521662
87,46.95998112,-20.78153948,11.323525,22.0419122,26.34106152,-4.03597568,13.644045,1.61109948,-6.76141884,50.77125436,-17.56661724,14.28268528,23.72574608,24.431791,-4.6071278,10.4181884,1.26096356,-5.50139452,27.07652928,2.53841052,2.5334046,27.07652928,-2.53841052,-2.5334046
88,43.97738372,-19.60507384,10.09968244,19.76061112,24.35141556,-5.07696516,13.17369932,1.41976256,-5.84557932,47.68464916,-17.21936092,12.81982484,21.5537362,22.47421164,-5.33966572,9.91931356,1.14511188,-4.78706428,26.321123,2.51197268,2.34452264,26.321123,-2.51197268,-2.34452264
