"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
0,1.909391,-10.583477,5.663367,0.25376,8.54832,-9.031749,9.288801,3.536641,-20.716057,6.285352,-13.820424,-15.868869,8.297082,8.062345,-0.625489,9.183642,0.185551,-5.511142,10.484962,1.800294,1.483996,10.484962,-1.800294,-1.483996
1,2.94287046,-10.88621468,5.7023658,1.624819,9.34090546,-8.3070067,9.90903324,3.64751938,-21.18092342,7.3807073,-14.12560246,-15.72793576,9.91217588,8.07064468,0.10262146,9.81202226,0.28376876,-6.09370364,10.58139138,1.8467832,1.4721635,10.58139138,-1.8467832,-1.4721635
2,4.11497344,-11.23092744,5.72549524,3.15490608,10.23270188,-7.51776916,10.59080376,3.7593172,-21.64663216,8.65460456,-14.49072408,-15.59475376,11.76507416,8.0988448,0.8910174,10.5196572,0.3799416,-6.66289556,10.71114644,1.90383528,1.4683184,10.71114644,-1.90383528,-1.4683184
3,5.42914954,-11.61855532,5.73146782,4.84644916,11.22070484,-6.65875348,11.33241024,3.87105568,-22.1090381,10.1117356,-14.91734334,-15.46540974,13.85274824,8.14645438,1.73964236,11.30236446,0.47361454,-7.21600736,10.87814876,1.9724408,1.47386314,10.87814876,-1.9724408,-1.47386314
4,6.88663812,-12.04994732,5.71987528,6.70055788,12.29944068,-5.72452416,12.13126508,3.98178348,-22.56421664,11.75304512,-15.40465372,-15.33293908,16.16585024,8.21168228,2.64840912,12.15372724,0.56492672,-7.7538654,11.08565032,2.05315296,1.49002792,11.08565032,-2.05315296,-1.49002792
5,8.4862934,-12.5258078,5.6915125,8.7169655,13.4609733,-4.709726,12.983915,4.09064,-23.0087173,13.57569,-15.9494292,-15.187716,18.6890484,8.2919156,3.6167848,13.0652991,0.6545284,-8.2802942,11.3360425,2.146098,1.5178008,11.3360425,-2.146098,-1.5178008
6,10.22442568,-13.0467596,5.64829132,10.89410364,14.695016,-3.6094606,13.88609948,4.19677588,-23.43923412,15.57300216,-16.54599892,-15.01827032,21.40177328,8.38447952,4.64359296,14.02697596,0.74348392,-8.80152096,11.63055936,2.2508634,1.55786996,11.63055936,-2.2508634,-1.55786996
7,12.09487548,-13.61341314,5.5932879,13.22902382,15.98941814,-2.41945414,14.8328678,4.29944914,-23.85299138,17.73489584,-17.18642344,-14.81217136,24.27925444,8.48719346,5.7267097,15.02747512,0.83311134,-9.3251814,11.96923892,2.36648598,1.61062206,11.96923892,-2.36648598,-1.61062206
8,14.08902548,-14.22626312,5.53070944,15.71742188,17.3302628,-1.13635332,15.81860588,4.39792492,-24.24730352,20.04812816,-17.86089344,-14.55740888,27.29389968,8.5988392,6.8629694,16.05490912,0.92475308,-9.85896556,12.35069824,2.49147272,1.67608924,12.35069824,-2.49147272,-1.67608924
9,16.19610536,-14.8857367,5.46555804,18.3537191,18.70268218,0.242125439999999,16.83723198,4.49153002,-24.61979898,22.49687742,-18.55829668,-14.2435421,30.4167412,8.71939656,8.04811466,17.09738376,1.01958004,-10.40946248,12.7721655,2.62387062,1.75395988,12.7721655,-2.62387062,-1.75395988
10,18.4034918,-15.5919754,5.4036394,21.1311166,20.090902,1.7170788,17.8822818,4.5796192,-24.9682792,25.0632372,-19.266827,-13.862819,33.6189366,8.8498194,9.2768378,18.1435712,1.1184464,-10.9813126,13.2294696,2.761287,1.8435442,13.2294696,-2.761287,-1.8435442
11,20.69714204,-16.34490712,5.35110854,24.04178284,21.47877316,3.28848234,18.94701944,4.66151504,-25.29045284,27.72773336,-19.97457572,-13.41120436,36.87307516,8.99146386,10.54297104,19.18321678,1.22173196,-11.57633622,13.71711072,2.90092048,1.9437791,13.71711072,-2.90092048,-1.9437791
12,23.062118,-17.14393364,5.31440928,27.07696136,22.85019884,4.9549974,20.024636,4.73659904,-25.58429048,30.46992152,-20.67042396,-12.88862292,40.15422944,9.14566864,11.83955044,20.20747684,1.32931792,-12.193412,14.22844196,3.03977296,2.05319508,14.22844196,-3.03977296,-2.05319508
13,25.48306772,-17.98799012,5.29988766,30.22720616,24.18917788,6.7140983,21.10831968,4.8042054,-25.84760976,33.26880606,-21.34440098,-12.29933948,43.44071786,9.31281822,13.15908044,21.20915146,1.4405817,-12.8285311,14.75580554,3.1745649,2.16998462,14.75580554,-3.1745649,-2.16998462
14,27.9448846,-18.87528756,5.3138064,33.48244924,25.48021652,8.56202612,22.19140264,4.8637172,-26.07840304,36.10340312,-21.98841424,-11.65149196,46.7145036,9.49203384,14.49370404,22.1827452,1.5545122,-13.47551488,15.29086832,3.30195832,2.29192224,15.29086832,-3.30195832,-2.29192224
15,30.4331488,-19.8032742,5.3621549,36.8320821,26.7083197,10.4936635,23.2674552,4.9145384,-26.2747622,38.9531288,-22.5964464,-10.9565686,49.9612424,9.6806859,15.8355111,23.1243865,1.6697982,-14.1265998,15.8248275,3.4185528,2.4164459,15.8248275,-3.4185528,-2.4164459
16,32.93470908,-20.76855972,5.45066956,40.26498488,27.85938068,12.50250564,24.33038632,4.95614752,-26.43501956,41.79827776,-23.16491948,-10.22853648,53.170185,9.87449132,17.17669096,24.0317224,1.7849944,-14.77342424,16.34877852,3.52099888,2.54063424,16.34877852,-3.52099888,-2.54063424
17,35.4380317,-21.76682622,5.58487044,43.76933676,28.92028502,14.58052808,25.37454708,4.98814398,-26.5579477,44.62045774,-23.6926667,-9.48274298,56.33378872,10.06763378,18.50966474,24.90368246,1.8986302,-15.40768368,16.8540032,3.60608132,2.66128594,16.8540032,-3.60608132,-2.66128594
18,37.9334944,-22.7927708,5.7700486,47.3325708,29.87917828,16.71808092,26.39477724,5.01027944,-26.6428288,47.40291404,-24.18096348,-8.7348218,59.44727056,10.25328564,19.82727012,25.74029056,2.00933356,-16.02182612,17.33222956,3.67083876,2.77493864,17.33222956,-3.67083876,-2.77493864
19,40.4136242,-23.84023248,6.01140758,50.94118804,30.72593114,18.9038443,27.3864327,5.02244842,-26.6894388,50.1310031,-24.6332137,-7.9996661,62.50813868,10.42402586,21.12269128,26.54244432,2.11588924,-16.60935734,17.77596058,3.71261996,2.87797572,17.77596058,-3.71261996,-2.87797572
20,42.8732248,-24.9021434,6.3140306,54.5808252,31.4523452,21.1249532,28.3455184,5.024781,-26.6983668,52.7924304,-25.0547156,-7.29033,65.5156386,10.5726452,22.3894534,27.3117208,2.2172856,-17.1650718,18.1786906,3.7291976,2.9666908,18.1786906,-3.7291976,-2.9666908
21,45.30924564,-25.97069616,6.68299788,58.23619386,32.05261464,23.36704574,29.26860886,5.01756892,-26.67075452,55.37746152,-25.45219868,-6.61726658,68.47027172,10.6926241,23.6212605,28.05013304,2.31267952,-17.6848285,18.53507154,3.71884884,3.03742224,18.53507154,-3.71884884,-3.03742224
22,47.72073916,-27.03754584,7.12327356,61.89150684,32.52361932,25.61489832,30.15294004,5.0013208,-26.60849188,57.87909736,-25.83333584,-5.98766748,71.37334452,10.77871856,24.8119568,28.75995632,2.40139548,-18.16547592,18.84106552,3.68043144,3.086677,18.84106552,-3.68043144,-3.086677
23,50.10856324,-28.0939588,7.63968106,65.53082044,32.86514604,27.85281604,30.99633682,4.97667698,-26.5139206,60.29298548,-26.2063627,-5.40511742,74.22666452,10.8274961,25.95553884,29.44351954,2.48288222,-18.60460646,19.09398774,3.61342754,3.11126162,19.09398774,-3.61342754,-3.11126162
24,52.47503604,-29.1310582,8.2367646,69.138652,33.0798706,30.06540664,31.79727804,4.94443668,-26.3899624,62.6173112,-26.57951712,-4.8693834,77.03213244,10.83761552,27.04614692,30.1030326,2.556673,-19.0002862,19.29247244,3.51797912,3.10842272,19.29247244,-3.51797912,-3.10842272
25,54.823656,-30.140133,8.91874,72.7005465,33.1733305,32.2382715,32.5547355,4.9054535,-26.2397085,64.8526645,-26.9606525,-4.376664,79.7916295,10.809954,28.078391,30.740367,2.6223315,-19.3507645,19.4365175,3.394839,3.0759975,19.4365175,-3.394839,-3.0759975
26,57.15854788,-31.11288848,9.6891718,76.20371344,33.15360592,34.35879224,33.26829636,4.86067024,-26.06661228,67.00155316,-27.35682932,-3.9198876,82.50668528,10.74762324,29.04760516,31.35691364,2.67947268,-19.65453788,19.52724408,3.24534184,3.01253712,19.52724408,-3.24534184,-3.01253712
27,59.48403536,-32.04170774,10.55082718,79.63745716,33.0307415,36.41659168,33.93797188,4.81100018,-25.87400594,69.06807256,-27.774064,-3.48934192,85.17843102,10.6556924,29.95027926,31.95343426,2.72774336,-19.91024694,19.56676914,3.07130986,2.91739786,19.56676914,-3.07130986,-2.91739786
28,61.80424808,-32.919885,11.50543608,82.99343812,32.8161878,38.403936,34.56424312,4.75735652,-25.66526536,71.05749828,-28.21708972,-3.07349732,87.8074688,10.54075512,30.78457552,32.52999168,2.7668694,-20.11689924,19.55803052,2.87492096,2.7908276,19.55803052,-2.87492096,-2.7908276
29,64.1225934,-33.7418099,12.55337912,86.26558752,32.5220251,40.3158709,35.14795274,4.7006001,-25.44359544,72.97579882,-28.68922438,-2.65984164,90.3937539,10.41037184,31.55065038,33.0858892,2.79668356,-20.27400048,19.5045315,2.65861776,2.63400484,19.5045315,-2.65861776,-2.63400484
