"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
0,2.715435,-11.417816,3.785672,0.077408,9.034645,-9.968995,8.696576,3.608908,-21.019382,9.375078,-14.424565,-15.524654,9.615026,8.149899,-0.510601,8.101435,-0.040845,-4.164093,11.155272,2.099676,4.222724,11.155272,-2.099676,-4.222724
1,3.7527544,-11.7712116,3.9119707,1.2524254,9.7574951,-9.369973,9.2189899,3.7200545,-21.483422,10.3674508,-14.6250492,-15.2570981,10.7537444,8.2306719,-0.031943,8.4945259,0.0478551,-4.6924941,11.3415181,2.1257183,4.2315024,11.3415181,-2.1257183,-4.2315024
2,5.00561,-12.1939748,4.029832,2.6471288,10.6457598,-8.6686808,9.8254644,3.837754,-21.9715422,11.5894532,-14.905519,-14.9560676,12.1603798,8.3703248,0.528506,8.9711738,0.1457368,-5.2746532,11.5822516,2.1664172,4.2370896,11.5822516,-2.1664172,-4.2370896
3,6.4728516,-12.6872582,4.1331263,4.2570122,11.7005555,-7.856867,10.5107428,3.960218,-22.475796,13.051833,-15.275712,-14.6273245,13.8478856,8.5798106,1.1788295,9.5325268,0.251037,-5.899693,11.8806465,2.2240171,4.2412911,11.8806465,-2.2240171,-4.2412911
4,8.1467334,-13.251549,4.2148498,6.0755674,12.9172362,-6.9289314,11.26811,4.0847532,-22.9847456,14.7577778,-15.7417666,-14.2781378,15.8209216,8.8659804,1.9289244,10.1767318,0.3617508,-6.5553276,12.2373912,2.2999624,4.2467298,12.2373912,-2.2999624,-4.2467298
5,10.013692,-13.886909,4.268111,8.0964615,14.28503,-5.8827505,12.090131,4.2076465,-23.483159,16.7023075,-16.3050845,-13.916298,18.0752495,9.2295825,2.7897805,10.898953,0.475882,-7.229374,12.6503765,2.394658,4.2565555,12.6503765,-2.394658,-4.2565555
6,12.0546322,-14.5927752,4.2871804,10.3142374,15.7868364,-4.718911,12.9690632,4.3246046,-23.9539468,18.8721784,-16.961843,-13.5487396,20.5978308,9.6640688,3.771437,11.6916582,0.5915788,-7.9105874,13.1144906,2.5074956,4.2741322,13.1144906,-2.5074956,-4.2741322
7,14.2453082,-15.3675492,4.2684959,12.7239522,17.3993294,-3.4391996,13.8970776,4.4314633,-24.381026,21.2466941,-17.7031241,-13.1796321,23.3675564,10.1556475,4.8801483,12.5451847,0.7072214,-8.5892157,13.6217859,2.637069,4.302832,13.6217859,-2.637069,-4.302832
8,16.5571118,-16.2077604,4.2115062,15.3205264,19.0932308,-2.0453878,14.8665106,4.5248122,-24.7517012,23.799123,-18.516005,-12.8090252,26.3568908,10.6850118,6.1155108,13.4487124,0.82146,-9.2571948,14.161797,2.781682,4.3456348,14.161797,-2.781682,-4.3456348
9,18.9587643,-17.1082312,4.1199856,18.097896,20.8356952,-0.5394546,15.8702534,4.6024419,-25.0582427,26.4986824,-19.3848532,-12.4324436,29.5339068,11.23015,7.4688425,14.391298,0.933166,-9.9078863,14.7222922,2.939549,4.4045977,14.7222922,-2.939549,-4.4045977
10,21.418627,-18.062384,4.002603,21.048878,22.592897,1.075846,16.902237,4.663324,-25.297558,29.312487,-20.292908,-12.041538,32.864445,11.76971,8.923097,15.362854,1.041384,-10.535772,15.290091,3.108827,4.480289,15.290091,-3.108827,-4.480289
11,23.9075591,-19.0638644,3.872925,24.1661382,24.3329542,2.7970226,17.9578442,4.7073718,-25.4700928,32.2077737,-21.2229708,-11.6257472,36.3145228,12.2854288,10.4548088,16.3549,1.1452938,-11.1362261,15.8521517,3.2869524,4.5715105,15.8521517,-3.2869524,-4.5715105
12,26.4010728,-20.1074738,3.7486304,27.4411432,26.028592,4.6194284,19.0337396,4.7352766,-25.5791364,35.1527362,-22.1576724,-11.175246,39.8512104,12.7636234,12.0357576,17.3608502,1.2441612,-11.7052222,16.3965918,3.4697548,4.6751232,16.3965918,-3.4697548,-4.6751232
13,28.8815102,-21.1906447,3.6495755,30.8669469,27.6578486,6.5400425,20.1277759,4.7480904,-25.6291413,38.1188962,-23.0799158,-10.6832105,43.4455207,13.1943799,13.6366872,18.3763251,1.3372364,-12.2387251,16.9135457,3.6510595,4.7865804,16.9135457,-3.6510595,-4.7865804
14,31.3385176,-22.3128874,3.595478,34.4382336,29.2026228,8.5589038,21.2382036,4.7470836,-25.6252152,41.0809654,-23.97349,-10.1475078,47.072146,13.5711364,15.229885,19.3986578,1.4239056,-12.7335512,17.3956046,3.8228152,4.9002326,17.3956046,-3.8228152,-4.9002326
15,33.768654,-23.474595,3.603663,38.150951,30.646245,10.680093,22.362815,4.73369,-25.572943,44.016527,-24.8243285,-9.5711045,50.708893,13.890475,16.791819,20.4260855,1.5038655,-13.1883445,17.8379705,3.975766,5.0097145,17.8379705,-3.975766,-5.0097145
16,36.1743474,-24.6755328,3.6878546,42.0004842,31.9712896,12.9111986,23.4981782,4.709707,-25.4792268,46.9057902,-25.6218818,-8.961641,54.3361014,14.1520404,18.3051616,21.4570398,1.577303,-13.6045344,18.238426,4.1004522,5.108274,18.238426,-4.1004522,-5.108274
17,38.5623537,-25.9136656,3.857934,45.9791078,33.1589089,15.2608064,24.6391388,4.6773785,-25.3526648,49.7313889,-26.360497,-8.3302481,57.936319,14.3586546,19.7597999,22.4894869,1.644892,-13.986275,18.5969786,4.188241,5.1890565,18.5969786,-4.188241,-5.1890565
18,40.942224,-27.185196,4.1205924,50.073624,34.1898438,17.734648,25.778624,4.639221,-25.2029292,52.4782888,-27.0397076,-7.690208,61.494243,14.5158954,21.1528044,23.5205794,1.7076738,-14.339716,18.9153306,4.2318372,5.2456082,18.9153306,-4.2318372,-5.2456082
19,43.324797,-28.4849861,4.480671,54.2638874,35.0468588,20.3316817,26.9078308,4.5976838,-25.0395045,55.1338167,-27.6640318,-7.0554697,64.9970006,14.631443,22.4873187,24.5466771,1.7668619,-14.6718891,19.1961855,4.2255923,5.2722994,19.1961855,-4.2255923,-5.2722994
20,45.721031,-29.807007,4.942636,58.522625,35.717281,23.041365,28.016615,4.554751,-24.870115,57.688099,-28.242224,-6.439225,68.434715,14.713665,23.77047,25.563625,1.823509,-14.988852,19.442568,4.165758,5.264697,19.442568,-4.165758,-5.264697
