"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
0,13.434055,-14.264641,8.495044,0.036708,12.157072,-13.803127,4.689056,3.31089,-19.760515,19.839413,-13.53893,-2.999077,6.77879,9.768806,-3.010386,4.484451,0.42028,-6.901246,15.650808,2.878298,5.789421,15.650808,-2.878298,-5.789421
1,16.06234439,-14.98155266,8.88718372,1.8549334,13.74736055,-12.93435303,5.24070396,3.50476206,-20.58184184,23.01518147,-14.0316138,-2.41996089,9.53360417,10.38077149,-2.78967694,5.18680815,0.38183421,-6.67408615,16.475072,3.11262425,5.96148326,16.475072,-3.11262425,-5.96148326
2,18.91175486,-15.75575386,9.21857342,3.88175996,15.5363341,-11.82519374,5.84548,3.69048744,-21.3602682,26.50677752,-14.63143768,-1.86536786,12.78260984,11.08162706,-2.34738586,6.04601718,0.35716264,-6.52819922,17.34156522,3.37071494,6.0113565,17.34156522,-3.37071494,-6.0113565
3,21.96830472,-16.61067383,9.44493173,6.12141667,17.48257077,-10.45515381,6.48267659,3.86000305,-22.0634376,30.14522683,-15.29890305,-1.27776622,16.20555601,11.8910429,-1.60326806,6.93175147,0.37554258,-6.63689234,18.25526335,3.62006908,5.95279564,18.25526335,-3.62006908,-5.95279564
4,25.19245424,-17.56872408,9.55299236,8.55090068,19.52022072,-8.84722484,7.12648764,4.00705768,-22.6676836,33.77074388,-16.00200016,-0.62654056,19.50339088,12.86182584,-0.5819194,7.72534024,0.44538564,-7.04946424,19.21866044,3.8287088,5.81980104,19.21866044,-3.8287088,-5.81980104
5,28.51785365,-18.6407479,9.56191775,11.1153832,21.575959,-7.0704921,7.7495511,4.12669855,-23.15530835,37.2724292,-16.72012995,0.0675412,22.4923924,14.0354643,0.60879325,8.36206655,0.55108935,-7.67244835,20.2241554,3.97572715,5.65511075,20.2241554,-3.97572715,-5.65511075
6,31.85996836,-19.82000758,9.50958986,13.74051168,23.5862845,-5.22259254,8.32848166,4.21389246,-23.50840572,40.59270538,-17.43985688,0.74826318,25.12570938,15.40402056,1.8276416,8.84356306,0.66375088,-8.33439954,21.24985632,4.0550195,5.49511634,21.24985632,-4.0550195,-5.49511634
7,35.13055916,-21.07758783,9.43618641,16.35107063,25.50603011,-3.40227467,8.84901469,4.26415748,-23.71108616,43.71711883,-18.15116229,1.35645259,27.47076189,16.90035857,2.94214703,9.22870487,0.75395386,-8.86277547,22.26179392,4.07486941,5.35827478,22.26179392,-4.07486941,-5.35827478
8,38.25332372,-22.36624796,9.37307064,18.88637572,27.30813464,-1.68499964,9.3068174,4.2751268,-23.75522944,46.65500464,-18.84855828,1.85349492,29.65107312,18.42225288,3.861625,9.60462972,0.8010028,-9.1377686,23.22257432,4.0529866,5.24217912,23.22257432,-4.0529866,-5.24217912
9,41.17441217,-23.62948614,9.34203789,21.30391204,28.98121599,-0.11488877,9.70618811,4.24889097,-23.64959305,49.42536907,-19.53336427,2.22717755,31.78966056,19.86354697,4.55921719,10.05318074,0.7975119,-9.11737704,24.1015077,4.01164013,5.13053162,24.1015077,-4.01164013,-5.13053162
10,43.8690121,-24.8153901,9.3565361,23.5791609,30.5260696,1.2933085,10.0575853,4.192581,-23.4222866,52.0461312,-20.2121996,2.4899061,33.9593418,21.1442146,5.0766167,10.6200236,0.7508682,-8.844729,24.8832521,3.9726508,5.0055157,24.8832521,-3.9726508,-5.0055157
11,46.33690598,-25.8878449,9.42326639,25.70262867,31.94892347,2.54436997,10.37437849,4.11636768,-23.11334203,54.52378962,-20.89399249,2.67250413,36.15807138,22.23144764,5.49993552,11.30010292,0.67940114,-8.42618345,25.56814511,3.953291,4.85826499,25.56814511,-3.953291,-4.85826499
12,48.59799308,-26.83357888,9.54351192,27.68122796,33.25944932,3.65530084,10.67176876,4.03092252,-22.76524096,56.85617328,-21.58966996,2.81549828,38.32679672,23.15076216,5.92866708,12.04072324,0.60534144,-7.9914868,26.16825924,3.96430008,4.69320152,26.16825924,-3.96430008,-4.69320152
13,50.68284805,-27.65990864,9.71581705,29.5380597,34.46742124,4.64932811,10.96588644,3.94488736,-22.41288817,59.03987545,-22.3101531,2.95874889,40.39490828,23.97134626,6.44897336,12.76500047,0.54728411,-7.65005332,26.69932601,4.00970139,4.52480344,26.69932601,-4.00970139,-4.52480344
14,52.62799184,-28.38784962,9.93858824,31.31214144,35.58003376,5.55551442,11.27285808,3.86382778,-22.07922242,61.0779956,-23.0583107,3.13720664,42.31739174,24.77330622,7.11601644,13.39938744,0.51627898,-7.4674839,27.1753377,4.0865509,4.37021118,27.1753377,-4.0865509,-4.37021118
15,54.4743833,-29.04465915,10.2114805,33.05388895,36.60072455,6.40996725,11.6059231,3.79038675,-21.77551905,62.98502805,-23.81485995,3.37892415,44.08918095,25.6051938,7.93828595,13.8979162,0.5150714,-7.46037395,27.60696325,4.1844845,4.2416083,27.60696325,-4.1844845,-4.2416083
16,56.26299328,-29.65727956,10.5381898,34.8125014,37.53030844,7.2518964,11.97170596,3.72540184,-21.50567848,64.78489128,-24.52841116,3.70309452,45.73369268,26.45208076,8.87773348,14.25144548,0.5408558,-7.61221312,28.0017952,4.286667,4.14264412,28.0017952,-4.286667,-4.14264412
17,58.03337309,-30.24984094,10.92685822,36.62530411,38.37152022,8.12035544,12.36761567,3.66917714,-21.2713805,66.51267349,-25.12360554,4.11273493,47.29262073,27.23449534,9.86113394,14.48631886,0.58713006,-7.88444418,28.36668831,4.37142587,4.06821711,28.36668831,-4.37142587,-4.06821711
18,59.82065462,-30.84033638,11.39068812,38.51216486,39.1309323,9.04868224,12.78318806,3.6224356,-21.07601918,68.21711062,-25.5362378,4.5835397,48.83164568,27.84671956,10.80749992,14.65119158,0.64309062,-8.21317998,28.70807496,4.41605266,4.00742636,28.70807496,-4.41605266,-4.00742636
19,61.65301302,-31.43887522,11.94821998,40.47798592,39.81999009,10.05880486,13.20493746,3.58628445,-20.92455727,69.94838864,-25.74896405,5.06932105,50.43017147,28.21781386,11.66316434,14.7962474,0.69617977,-8.52452973,29.03047447,4.40106142,3.94833106,29.03047447,-4.40106142,-3.94833106
20,63.5475832,-32.0489924,12.617892,42.520226,40.455573,11.1571236,13.6224044,3.5609182,-20.8180936,71.723207,-25.8049098,5.5308648,52.129361,28.3718222,12.43296,14.9516846,0.741096,-8.7875526,29.3341788,4.3147966,3.8836136,29.3341788,-4.3147966,-3.8836136
21,65.50832668,-32.6726479,13.41190496,44.64101847,41.05699919,12.33885676,14.03248905,3.54430454,-20.74828087,73.5059924,-25.79210577,5.95355275,53.90582266,28.43421892,13.17971221,15.12001101,0.78320391,-9.03378743,29.61295847,4.154094,3.81489266,29.61295847,-4.154094,-3.81489266
22,67.52476106,-33.31450972,14.32945152,46.853047,41.6416408,13.59355786,14.44021156,3.53143514,-20.69415646,75.22484616,-25.81411864,6.33865562,55.69971738,28.5780811,13.98574314,15.2883884,0.83128172,-9.31451128,29.8536123,3.92366172,3.75337584,29.8536123,-3.92366172,-3.75337584
