"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
10,52.6306448,-24.2040442,11.4721531,25.3142107,29.8762974,5.0346811,7.3546097,4.4809238,-24.5777112,57.8592116,-21.8025887,3.1449081,36.1444405,23.7018271,8.343639,9.7730714,1.8123003,-14.9262119,28.663867,2.3019214,0.7960765,28.663867,-2.3019214,-0.7960765
11,55.57340915,-25.23652356,11.99417798,28.8447384,31.48856845,7.25249668,8.34208463,4.59420707,-25.02579851,60.75017099,-22.56789118,3.53417302,39.51960365,24.79116675,9.7053897,10.48982778,1.78371875,-14.76631121,29.15094462,2.37078339,0.83273402,29.15094462,-2.37078339,-0.83273402
12,58.36819424,-26.2378242,12.61323332,32.54405692,32.98437612,9.59927144,9.40938656,4.69899104,-25.43730296,63.45098488,-23.2767718,3.90455744,42.96534836,25.70097116,11.04994212,11.28492696,1.74708436,-14.5610092,29.47392144,2.42108788,0.84833356,29.47392144,-2.42108788,-0.84833356
13,61.01280251,-27.19446685,13.32672177,36.27518392,34.35075655,11.91590801,10.47504013,4.77028686,-25.71565659,65.97565714,-23.92229043,4.2745966,46.42461311,26.4272268,12.39906835,12.16666677,1.71962873,-14.40689284,29.66805737,2.43603684,0.82037844,29.66805737,-2.43603684,-0.82037844
14,63.51606994,-28.1084346,14.12362656,39.90197504,35.59234368,14.06864446,11.46229258,4.79206696,-25.80042364,68.3419782,-24.4997852,4.6537571,49.81486034,26.99378968,13.7313404,13.11273218,1.70853592,-14.34456216,29.78066936,2.40413364,0.74580918,29.78066936,-2.40413364,-0.74580918
15,65.89921815,-28.99663355,14.98585,43.3271193,36.7256808,15.9871417,12.31653295,4.76059545,-25.6778992,70.5634299,-25.0139192,5.03838265,53.04897995,27.45583985,14.99866025,14.07587205,1.711276,-14.3599622,29.85919345,2.3186095,0.6386622,29.85919345,-2.3186095,-0.6386622
16,68.19359104,-29.8832832,15.89901248,46.51598712,37.77257704,17.67687408,13.01782796,4.68407304,-25.37889608,72.64536648,-25.48281728,5.41176028,56.06291808,27.88818764,16.15608732,14.99964828,1.71895436,-14.40310412,29.9394058,2.17658632,0.523115,29.9394058,-2.17658632,-0.523115
17,70.43205231,-30.790943,16.85802043,49.49802326,38.75269232,19.20675815,13.58186029,4.57870415,-24.96467419,74.58609334,-25.93391496,5.74724123,58.83695665,28.35969779,17.18882646,15.83627879,1.72124563,-14.41597428,30.03690827,1.97865601,0.42641488,30.03690827,-1.97865601,-0.42641488
18,72.63831284,-31.73356892,17.86714844,52.34799218,39.6776587,20.67862016,14.04893174,4.46277252,-24.50560518,76.38116916,-26.39266194,6.01276228,61.40257888,28.90247242,18.1225235,16.5607519,1.71090852,-14.35789814,30.14362378,1.72855714,0.37276864,30.14362378,-1.72855714,-0.37276864
19,74.82176743,-32.71099947,18.93799171,55.15905014,40.54985555,22.1921056,14.46919748,4.35176574,-24.0627881,78.03407287,-26.87059867,6.18089509,63.83577256,29.4899649,19.01207889,17.17757512,1.68609296,-14.21835036,30.23156893,1.43518235,0.37871979,30.23156893,-1.43518235,-0.37871979
20,76.9790828,-33.7071352,20.0835228,58.0212036,41.3629494,23.8223966,14.890695,4.2558558,-23.6776522,79.5663024,-27.35824,6.2423692,66.2369554,30.036331,19.9163174,17.7188492,1.650265,-14.0165682,30.2619688,1.1143126,0.4502864,30.2619688,-1.1143126,-0.4502864
21,79.10027919,-34.69472186,21.30965399,61.01234631,42.09995833,25.615964,15.35316294,4.17922899,-23.36826338,81.01451267,-27.82675499,6.22212463,68.69800846,30.43079286,20.87456814,18.23385722,1.61125643,-13.79646508,30.19483461,0.78600065,0.58362568,30.19483461,-0.78600065,-0.58362568
22,81.17494306,-35.64193856,22.60645854,64.19703016,42.72723544,27.58217336,15.88614776,4.11765278,-23.1185677,82.41593758,-28.24058992,6.18685164,71.2727016,30.59518596,21.89506672,18.77255842,1.57868566,-13.61236444,29.99692308,0.468710439999999,0.76858224,29.99692308,-0.468710439999999,-0.76858224
23,83.19461677,-36.52082385,23.94667219,67.61516454,43.19589097,29.67906028,16.50617383,4.05704913,-22.87187603,83.7939093,-28.57375828,6.22346668,73.96940419,30.52033954,22.95986006,19.36825734,1.55943071,-13.50339063,29.64874377,0.17349233,0.99439498,29.64874377,-0.17349233,-0.99439498
24,85.15542324,-37.322994,25.30041832,71.26319092,43.46587468,31.83775992,17.21259924,3.98183,-22.56441028,85.15289536,-28.8209304,6.3956628,76.76472928,30.25867664,24.04418848,20.02589004,1.55397124,-13.47247044,29.15064704,-0.0988450799999999,1.25642532,29.15064704,0.0988450799999999,-1.25642532
25,87.066683,-38.0705625,26.65918875,75.08743875,43.53509975,34.00402475,17.98669475,3.8852385,-22.167515,86.48461325,-29.0004915,6.70907875,79.6194975,29.8917355,25.1331365,20.71926925,1.555618,-13.4818,28.5278625,-0.35681075,1.56062325,28.5278625,0.35681075,-1.56062325
26,88.95944272,-38.80977778,28.05675504,78.9969337,43.45319028,36.15732114,18.79576398,3.7723901,-21.7008897,87.77923944,-29.14841684,7.1166596,82.48509708,29.50416096,26.22538566,21.3991713,1.55352074,-13.46991954,27.8303317,-0.61442588,1.92302768,27.8303317,0.61442588,-1.92302768
27,90.89247982,-39.59269648,29.56698822,82.89173792,43.30824195,38.30220748,19.59868716,3.65443588,-21.2098208,89.03787955,-29.30679056,7.55466659,85.30752689,29.17506355,27.3250316,22.00904385,1.536606,-13.37408241,27.12814993,-0.88633676,2.36365523,27.12814993,0.88633676,-2.36365523
28,92.94860576,-40.45839272,31.27857124,86.692067,43.19639684,40.4512302,20.3517432,3.54060656,-20.73272844,90.28325856,-29.512483,7.97886132,88.04051764,28.97026652,28.43395444,22.5034708,1.49655892,-13.14686356,26.50168716,-1.1817748,2.89762064,26.50168716,1.1817748,-2.89762064
29,95.217137,-41.42434542,33.26772445,90.35391735,43.20119369,42.61944398,21.01442206,3.43480434,-20.28649816,91.56241794,-29.78922064,8.38550796,90.66101953,28.9334447,29.55073529,22.86217143,1.4294328,-12.76504877,26.02766276,-1.49839359,3.52818587,26.02766276,1.49839359,-3.52818587
30,97.77141,-42.4893802,35.5827172,93.8733073,43.3816294,44.8300354,21.5558316,3.33649,-19.8694761,92.9344973,-30.1415238,8.8089441,93.1748376,29.0787934,30.6740882,23.0950325,1.3361972,-12.2327861,25.762588,-1.8215426,4.2463913,25.762588,1.8215426,-4.2463913
31,100.65286076,-43.64320342,38.23941106,97.28344079,43.76022444,47.11125837,21.95922495,3.24096116,-19.46210344,94.44762152,-30.55234192,9.29919711,95.61018947,29.38807845,31.80616882,23.23711255,1.22209483,-11.57843754,25.72785147,-2.13053099,5.03670385,25.72785147,2.13053099,-5.03670385
32,103.86637216,-44.87287964,41.22426444,100.64654364,44.31497308,49.49048176,22.22471008,3.13998924,-19.02922428,96.12102516,-30.99108444,9.89701036,98.0073646,29.81480796,32.95495576,23.3366364,1.09470908,-10.84422228,25.9038258,-2.40629796,5.88177276,25.9038258,2.40629796,-5.88177276
33,107.38656816,-46.16045885,44.50221287,104.0410409,44.98063922,51.99172376,22.37096115,3.02453957,-18.53143337,97.94221089,-31.42857432,10.62109442,100.40863226,30.29530147,34.13331405,23.44112737,0.96159741,-10.07308652,26.23685468,-2.63565392,6.76308395,26.23685468,2.63565392,-6.76308395
34,111.17347608,-47.47315732,48.02927716,107.53990392,45.65730982,54.626128,22.43359554,2.88818262,-17.93965374,99.87727542,-31.84606092,11.46871468,102.84790028,30.76248266,35.35277674,23.58634742,0.82856906,-9.29868038,26.65711798,-2.8122337,7.66135904,26.65711798,2.8122337,-7.66135904
35,115.18379975,-48.75137565,51.76039545,111.18329455,46.2238875,57.3799055,22.4627498,2.7313172,-17.25382885,101.8856769,-32.23494615,12.42398035,105.3426676,31.15799225,36.6157541,23.79146515,0.69928095,-8.54269915,27.0978432,-2.9354837,8.5576566,27.0978432,2.9354837,-8.5576566
36,119.3694464,-49.90560724,55.64753512,114.95521096,46.56157224,60.20662724,22.51782372,2.56387056,-16.51594624,103.93346232,-32.59225076,13.4677632,107.8901736,31.44112012,37.90763292,24.0597184,0.57506464,-7.81349604,27.51054992,-3.0080202,9.43484068,27.51054992,3.0080202,-9.43484068
37,123.66394119,-50.83342716,59.62876566,118.78120032,46.58607862,63.02779738,22.65534616,2.40203438,-15.79726199,105.99996364,-32.91828625,14.5837339,110.47016247,31.59338311,39.19865496,24.38212203,0.45536366,-7.10834991,27.87204749,-3.0326961,10.27860453,27.87204749,3.0326961,-10.27860453
38,127.97536958,-51.45526766,63.620705,122.55846664,46.27388626,65.75345712,22.91142652,2.26031236,-15.16357644,108.07716228,-33.21819454,15.759976,113.05284746,31.61901338,40.45888606,24.74126902,0.33908088,-6.42122534,28.18345052,-3.01052286,11.07780778,28.18345052,3.01052286,-11.07780778
39,132.19993386,-51.74924878,67.52850484,126.20035823,45.66628842,68.31324412,23.28745532,2.14392153,-14.64021849,110.165265,-33.50433017,16.98821992,115.60915584,31.54005773,41.67177898,25.11487258,0.22535481,-5.74737861,28.46312514,-2.94001669,11.82401381,28.46312514,2.94001669,-11.82401381
40,136.2515594,-51.7623686,71.2715496,129.6625368,44.8495442,70.6725038,23.7478576,2.045986,-14.1978576,112.2682328,-33.7945464,18.2618956,118.1169436,31.3864136,42.8377528,25.4794,0.1139448,-5.085685,28.7370706,-2.818146,12.5108514,28.7370706,2.818146,-12.5108514
41,140.08540947,-51.58769711,74.80376823,132.93633508,43.91956679,72.83209906,24.23463975,1.95324741,-13.77733367,114.38944772,-34.10507313,19.57410198,120.55929808,31.18445814,43.96637162,25.81442192,0.00554211999999979,-4.44052707,29.02936153,-2.64207275,13.13317728,29.02936153,2.64207275,-13.13317728
42,143.69518656,-51.3236932,78.10982054,136.02369488,42.95022524,74.81790722,24.69091766,1.85577022,-13.33364768,116.52760044,-34.44344398,20.91601164,122.92010038,30.95010674,45.06791084,26.10649736,-0.0977839599999999,-3.82450798,29.35483536,-2.41110708,13.68635492,29.35483536,2.41110708,-13.68635492
43,147.08764246,-51.04109467,81.18424681,138.91676389,41.98155666,76.65483206,25.07929407,1.75110214,-12.85537015,118.67291504,-34.80563957,22.27646245,125.18095301,30.68864525,46.14662276,26.35103936,-0.19293607,-3.25642703,29.71496797,-2.12841651,14.16605468,29.71496797,2.12841651,-14.16605468
44,150.256479,-50.77102716,84.01265084,141.59305076,41.02545724,78.34977276,25.38898948,1.64335304,-12.3610632,120.80555276,-35.1775172,23.64219608,127.32113804,30.39814484,47.19310824,26.55180484,-0.27740592,-2.75157264,30.09739176,-1.8016902,14.56840488,30.09739176,1.8016902,-14.56840488
45,153.1715972,-50.5130476,86.56562075,144.0219213,40.0780332,79.897144,25.63257375,1.54098285,-11.889651,122.8974538,-35.5392767,24.99889015,129.32083425,30.0734765,48.18217735,26.71840685,-0.35083035,-2.3123753,30.47848325,-1.44286315,14.89041085,30.47848325,1.44286315,-14.89041085
46,155.7846751,-50.25288498,88.804176,146.17517832,39.13190344,81.28812964,25.83631134,1.45323424,-11.4842355,124.91665834,-35.869921,26.33298296,131.16460952,29.70937496,49.08102888,26.86304504,-0.4148845,-1.92900616,30.82848876,-1.06663838,15.13045578,30.82848876,1.06663838,-15.13045578
47,158.04483166,-49.97897799,90.68954468,148.0327391,38.18475523,82.50860986,26.02783933,1.38580628,-11.17189103,126.83175888,-36.15034465,27.63271649,132.84181229,29.30279798,49.86191759,26.99758086,-0.47174225,-1.58855443,31.11764689,-0.688436380000001,15.28848423,31.11764689,0.688436380000001,-15.28848423
48,159.9199478,-49.69396864,92.19637964,149.58645216,37.24411332,83.53692036,26.22437012,1.33795264,-10.9498042,128.6156804,-36.36725548,28.88996332,134.34661672,28.85728232,50.51285788,27.13004664,-0.5229914,-1.28158736,31.32255692,-0.32213428,15.36627808,31.32255692,0.32213428,-15.36627808
49,161.41057755,-49.41967785,93.32227294,150.84071676,36.32985632,84.3458538,26.42459933,1.30191934,-10.78234633,130.24789041,-36.51602253,30.1007562,135.67506014,28.38632259,51.03605548,27.26144514,-0.56987387,-1.00071469,31.43079044,0.0218141699999998,15.36683891,31.43079044,-0.0218141699999998,-15.36683891
50,162.553383,-49.194874,94.0924835,151.8122555,35.4728835,84.917107,26.608012,1.2660325,-10.615379,131.7154925,-36.601488,31.2642925,136.8222125,27.9140895,51.4388025,27.384186,-0.6142885,-0.7345775,31.442808,0.3372715,15.2938485,31.442808,-0.3372715,-15.2938485
51,163.407109,-49.06567857,94.55297882,152.52605492,34.71015036,85.25730783,26.74338652,1.2200863,-10.40133915,133.01155417,-36.63687498,32.37958751,137.7806186,27.47185711,51.72564373,27.483861,-0.65913105,-0.465844119999999,31.36996199,0.621854410000001,15.15123804,31.36996199,-0.621854410000001,-15.15123804
52,164.02599308,-49.07139948,94.75120156,153.00657648,34.07698128,85.39550712,26.80301524,1.15927372,-10.11758504,134.1308472,-36.6414724,33.44163228,138.54195528,27.09110212,51.8999048,27.54394368,-0.70711724,-0.17824816,31.22875948,0.87522408,14.94290856,31.22875948,-0.87522408,-14.94290856
53,164.43382481,-49.2318849,94.71497898,153.26916504,33.59877087,85.37187218,26.77501349,1.08625271,-9.77618675,135.06411853,-36.63837441,34.43758416,139.10010362,26.79568903,51.96630831,27.55073363,-0.75959897,0.136299779999998,31.03279557,1.09674844,14.67273304,31.03279557,-1.09674844,-14.67273304
54,164.6101822,-49.54311808,94.44085984,153.31616612,33.28674876,85.22165174,26.66713822,1.0097354,-9.41767226,135.79210718,-36.65247356,35.34520878,139.45337736,26.59738026,51.93197726,27.49647334,-0.81603158,0.474515540000001,30.78548084,1.2835747,14.34477436,30.78548084,-1.2835747,-14.34477436
55,164.4917206,-49.9818171,93.8947292,153.1384055,33.1380971,84.96260135,26.5022666,0.94079205,-9.0939872,136.28118135,-36.70712915,36.132698,139.6037342,26.49488775,51.80491035,27.3807646,-0.8739249,0.821453200000001,30.47629875,1.42987025,13.96354325,30.47629875,-1.42987025,-13.96354325
56,163.98470632,-50.51429996,93.02015448,152.71968192,33.13768848,84.596658,26.31151128,0.89052976,-8.85763412,136.48416016,-36.81863588,36.76054896,139.55287152,26.47504696,51.58952628,27.21109032,-0.92902428,1.15159068,30.08194824,1.52782412,13.53421096,30.08194824,-1.52782412,-13.53421096
57,162.98027399,-51.10451655,91.74739255,152.03915779,33.26232345,84.10635951,26.12616295,0.86725187,-8.74806736,136.34538258,-36.99260866,37.18453347,139.29821939,26.51569244,51.28556426,27.00047107,-0.97540243,1.4294119,29.57094978,1.56925733,13.06220515,29.57094978,-1.56925733,-13.06220515
58,161.37423626,-51.7182175,90.00673526,151.0748259,33.48493586,83.45055434,25.96976904,0.87351094,-8.77753486,135.81070166,-37.22307302,37.35974364,138.83194484,26.58794726,50.88835552,26.76461676,-1.005988,1.61259404,28.9104061,1.54772782,12.55288132,28.9104061,-1.54772782,-12.55288132
59,159.08861463,-52.32541655,87.74493657,149.80751637,33.77810513,82.57331099,25.85121125,0.90577422,-8.92935315,134.83495007,-37.49425844,37.24362553,138.14092132,26.65985555,50.38257283,26.52000302,-1.0146141,1.66425361,28.07320213,1.46033091,12.01094886,28.07320213,-1.46033091,-12.01094886
60,156.088211,-52.9011528,84.9377288,148.2241092,34.1160432,81.4215152,25.7625774,0.9565226,-9.1678948,133.3859678,-37.7844992,36.798801,137.2079896,26.7015158,49.7425418,26.2826974,-0.9974866,1.5616804,27.0447348,1.3089106,11.4401118,27.0447348,-1.3089106,-11.4401118
61,152.3821256,-53.42269638,81.59019771,146.31729981,34.47633442,79.95945456,25.68547888,1.01767826,-9.45492285,131.44785431,-38.07143481,35.99586082,136.01482155,26.68963811,48.94110829,26.06664757,-0.95339862,1.29760924,25.82894612,1.10060609,10.84294785,25.82894612,-1.10060609,-10.84294785
62,148.01196168,-53.8629862,77.72640498,144.08172104,34.84247558,78.16915356,25.60302778,1.08286292,-9.76032,129.02516444,-38.33556374,34.81715432,134.54466196,26.61202642,47.96331606,25.8817817,-0.8827533,0.874353120000003,24.45403038,0.847902700000002,10.22124788,24.45403038,-0.847902700000002,-10.22124788
63,143.04233824,-54.18316943,73.38382884,141.51234632,35.20699001,76.05486909,25.51097765,1.14974509,-10.0730741,126.14864292,-38.55912341,33.26163534,132.78298306,26.47159961,46.81399615,25.73394328,-0.78653356,0.297728560000001,22.97773706,0.5680913,9.57679096,22.97773706,-0.5680913,-9.57679096
64,137.5638116,-54.32836488,68.62028244,138.6058242,35.5740994,73.64705212,25.42180888,1.22132024,-10.40709164,122.87857728,-38.72129792,31.3488784,130.71586508,26.28929376,45.51176884,25.62630088,-0.66639272,-0.422324319999999,21.48910936,0.28160488,8.91252744,21.48910936,-0.28160488,-8.91252744
65,131.70837625,-54.2307063,63.5320064,135.3628046,35.9612555,70.99839405,25.3585792,1.3046882,-10.79521815,119.3037176,-38.7938916,29.12118905,128.32610675,26.10425795,44.0774766,25.55937535,-0.52504915,-1.26925955,20.10394395,0.00930259999999963,8.23358785,20.10394395,-0.00930259999999963,-8.23358785
66,125.6670876,-53.82393462,58.27381462,131.79182318,36.39782498,68.1833918,25.34198574,1.4097398,-11.2828346,115.53719596,-38.74227664,26.64568684,125.5925302,25.97051086,42.52923222,25.52760664,-0.36613194,-2.2208108,18.95198456,-0.230981280000001,7.54785892,18.95198456,0.230981280000001,-7.54785892
67,119.68517415,-53.06704162,53.05715053,127.90883193,36.92109759,65.29195454,25.37603421,1.54702097,-11.91749992,111.7066942,-38.53268931,24.01263191,122.49250274,25.94879097,40.88245696,25.51493302,-0.19379928,-3.25126961,18.15644676,-0.42767518,6.86567005,18.15644676,0.42767518,-6.86567005
68,114.02047588,-51.96774868,48.11309368,123.73025084,37.57190592,62.40345308,25.43711464,1.72294588,-12.72638592,107.93903388,-38.14168596,21.32867532,119.00620892,26.09560876,39.15083336,25.49335208,-0.0124110800000007,-4.3335582,17.81104624,-0.57706912,6.19870552,17.81104624,0.57706912,-6.19870552
69,108.87918357,-50.59233533,43.63528414,119.25975513,38.39206355,59.5552912,25.46964381,1.93502034,-13.69449868,104.34312225,-37.56247006,18.70382165,115.11995106,26.44989855,37.34514971,25.42578442,0.173910590000001,-5.44202065,17.96188704,-0.6824426,5.5586035,17.96188704,0.6824426,-5.5586035
70,104.3660448,-49.0527499,39.7356262,114.4737335,39.4201447,56.7314356,25.3923789,2.1728377,-14.7704808,100.9966569,-36.8049704,16.2373528,110.8269688,27.0223659,35.4719381,25.2720668,0.362043500000002,-6.55706370000001,18.6011007,-0.7508674,4.95590789999999,18.6011007,0.7508674,-4.95590789999999
71,100.46865839,-47.47314129,36.42896,109.31060144,40.67843805,53.86393658,25.11712099,2.42358694,-15.89326842,97.93986243,-35.88992096,14.00676286,106.12845189,27.78740625,33.52968654,24.99694518,0.550353749999999,-7.66811171999999,19.67077785,-0.78905094,4.39923041,19.67077785,0.78905094,-4.39923041
72,97.08265952,-45.9493062,33.65100072,103.6696114,42.14991388,50.83458716,24.57494808,2.67745592,-17.01711432,95.17937532,-34.83909844,12.06519788,101.03327612,28.68173736,31.50681504,24.577064,0.73900536,-8.775309,21.07904976,-0.79950312,3.89491188,21.07904976,0.79950312,-3.89491188
73,94.0565809,-44.5229904,31.28824646,97.43375622,43.7481704,47.48991796,23.73995232,2.93026608,-18.12271747,92.69695555,-33.67138175,10.44553545,95.56470028,29.60968144,29.38386101,24.00444084,0.928937810000001,-9.88329509000001,22.71686305,-0.77818622,3.44664017,22.71686305,0.77818622,-3.44664017
74,91.23659396,-43.18019392,29.20572364,90.522451,45.29939972,43.67619276,22.63777794,3.1803593,-19.2025572,90.45720428,-32.40786572,9.16379598,89.7740716,30.45672002,27.1377996,23.28496404,1.11878538,-10.98327188,24.47152738,-0.7140074,3.0551117,24.47152738,0.7140074,-3.0551117
75,88.496832,-41.87117325,27.26799075,82.96717475,46.563406,39.29502,21.331683,3.41965475,-20.2223765,88.41223325,-31.08243925,8.218866,83.75304775,31.112915,24.7499255,22.4311975,1.3013295,-12.0331595,26.23703975,-0.589505249999999,2.71793925,26.23703975,0.589505249999999,-2.71793925
76,85.75195532,-40.54079176,25.35791308,74.97328108,47.30397736,34.36585148,19.89381448,3.62578592,-21.09003388,86.50504464,-29.74876032,7.58869748,77.63415572,31.50039056,22.22423828,21.45350172,1.4635,-12.95896864,27.92244736,-0.38394124,2.43088468,27.92244736,0.38394124,-2.43088468
77,82.95559905,-39.15486153,23.40156275,66.90102841,47.38229931,29.03567442,18.3797628,3.76191326,-21.65741345,84.67152274,-28.47292124,7.22241571,71.57337367,31.58790615,19.60035012,20.35597968,1.59016645,-13.67728793,29.45602947,-0.0815179600000021,2.19155058,29.45602947,0.0815179600000021,-2.19155058
78,80.09248982,-37.70774384,21.39041576,59.14336746,46.80314976,23.51388344,16.82529982,3.78988648,-21.77344556,82.84417702,-27.31131106,7.03444774,65.7229865,31.38033306,16.94845892,19.1402256,1.66918222,-14.12315348,30.78471084,0.317642560000001,2.00337908,30.78471084,-0.317642560000001,-2.00337908
79,77.17394046,-36.21201757,19.38002727,51.99984377,45.67294654,18.02172854,15.26667527,3.69428439,-21.37609655,80.9590357,-26.28576384,6.91291892,60.20873858,30.89573516,14.35986002,17.81469745,1.69646133,-14.27667443,31.87204011,0.790698010000003,1.87674815,31.87204011,-0.790698010000003,-1.87674815
80,74.2361784,-34.6863362,17.464227,45.6570636,44.1173958,12.837297,13.763551,3.503789,-20.577739,78.9645108,-25.3734358,6.7436486,55.1211296,30.1436654,11.941637,16.401216,1.6785442,-14.1758642,32.6952648,1.2969256,1.8267326,32.6952648,-1.2969256,-1.8267326
81,71.32440247,-33.1483647,15.73845522,40.21825145,42.23926146,8.35906764000001,12.40121563,3.29791227,-19.70520883,76.82776213,-24.51641947,6.43359625,50.51174281,29.11916428,9.80075109000001,14.93279051,1.62984893,-13.90142452,33.24553489,1.79057366,1.86782396,33.24553489,-1.79057366,-1.86782396
82,68.47309494,-31.61050804,14.2687763,35.71718006,40.11480772,5.03402429999999,11.26631658,3.18180362,-19.20877304,74.53676884,-23.64501254,5.92974016,46.38834022,27.81316952,8.01569649999999,13.44433076,1.56621924,-13.54181894,33.52921502,2.2348569,2.00790662,33.52921502,-2.2348569,-2.00790662
83,65.69554711,-30.07949968,13.07799915,32.10522375,37.80718372,3.11716147,10.40929243,3.23141963,-19.42129348,72.09641756,-22.70308026,5.23107617,42.70979765,26.23209871,6.61096404,11.96491994,1.49971269,-13.16477494,33.5677414,2.61009534,2.24265508,33.5677414,-2.61009534,-2.24265508
84,62.98067956,-28.56021952,12.1481398,29.23853884,35.38018432,2.46957552,9.81702432,3.44959448,-20.34903384,69.52052392,-21.66738092,4.38574868,39.39188004,24.4139784,5.5459014,10.51595004,1.43593984,-12.8021144,33.3943884,2.91349948,2.5519942,33.3943884,-2.91349948,-2.5519942
85,60.29399805,-27.06318605,11.43258945,26.8869119,32.91086155,2.5437485,9.4015169,3.7561704,-21.6335633,66.82375415,-20.5555715,3.47215625,36.3283727,22.4345589,4.7269594,9.1147109,1.37449735,-12.45170605,33.0487889,3.1524853,2.9001598,33.0487889,-3.1524853,-2.9001598
86,57.5838629,-25.6101584,10.87167742,24.7736428,30.49287982,2.61572868,9.02117052,4.02508672,-22.74139362,64.01843146,-19.42086188,2.57037584,33.42054242,20.40050824,4.04118236,7.7798407,1.31215668,-12.0951858,32.57192986,3.33607188,3.24023344,32.57192986,-3.33607188,-3.24023344
87,54.79774493,-24.22984436,10.40716086,22.64407225,28.21578775,2.10652772,8.53562618,4.14595991,-23.23347588,61.11702802,-18.33458719,1.73548701,30.6028503,18.42972274,3.4014077,6.53455915,1.24774637,-11.72582011,32.00209642,3.46930208,3.52340962,32.00209642,-3.46930208,-3.52340962
